run_id,task_id,file_path,sha256_before,sha256_after,size_before,size_after,mtime_changed,mutated
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","module_b.py","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE",308,308,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","module_c.py","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598",280,280,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","nested/formatter.py","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7",856,856,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","overwrite-test.txt","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E",26,26,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","public_api.py","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9",748,748,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","tests/test_formatter.py","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E",1303,1303,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","tests/test_module_b.py","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2",835,835,false,false
"20260827T023500Z_M6_PRESERVE_SENTINELS_seed01","M6_PRESERVE_SENTINELS","tests/test_public_api.py","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5",864,864,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS",".gitignore","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0",40,40,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","calculator_backup.py","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F",217,217,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","calculator_old.py","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46",282,282,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","module_a.py","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D",293,293,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","module_b.py","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE",308,308,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","module_c.py","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598",280,280,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","nested/formatter.py","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7",856,856,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","overwrite-test.txt","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E",26,26,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","public_api.py","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9",748,748,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","tests/test_formatter.py","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E",1303,1303,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","tests/test_module_b.py","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2",835,835,false,false
"20260827T023500Z_M7_LINE_ENDINGS_seed01","M7_LINE_ENDINGS","tests/test_public_api.py","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5",864,864,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES",".gitignore","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0",40,40,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","calculator_backup.py","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F",217,217,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","calculator_old.py","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46",282,282,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","module_a.py","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D",293,293,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","module_b.py","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE",308,308,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","module_c.py","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598",280,280,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","nested/formatter.py","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7",856,856,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","overwrite-test.txt","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E",26,26,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","public_api.py","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9",748,748,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","tests/test_formatter.py","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E",1303,1303,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","tests/test_module_b.py","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2",835,835,false,false
"20260827T023500Z_M8_DISTRACTOR_FILES_seed01","M8_DISTRACTOR_FILES","tests/test_public_api.py","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5",864,864,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION",".gitignore","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0",40,40,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","calculator_backup.py","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F",217,217,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","calculator_old.py","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46",282,282,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","module_a.py","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D",293,293,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","module_b.py","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE",308,308,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","module_c.py","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598",280,280,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","nested/formatter.py","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7",856,856,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","overwrite-test.txt","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E",26,26,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","public_api.py","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9",748,748,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","tests/test_formatter.py","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E",1303,1303,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","tests/test_module_b.py","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2",835,835,false,false
"20260827T023500Z_M9_DISAMBIGUATION_seed01","M9_DISAMBIGUATION","tests/test_public_api.py","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5",864,864,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY",".gitignore","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0",40,40,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","calculator_backup.py","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F",217,217,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","calculator_old.py","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46",282,282,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","4FFD31C174151219C0203E0A347FFE4015BB5367B6626BBACFFC73A04E7E5073",1226,1975,true,true
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","module_a.py","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D",293,293,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","module_b.py","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE",308,308,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","module_c.py","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598",280,280,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","nested/formatter.py","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7",856,856,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","overwrite-test.txt","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E",26,26,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","public_api.py","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9",748,748,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","tests/test_calculator.py","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C","4918255AD786FFD5FEEB7768839868A8946E3EFF993AE46C7DE9DDE8746E325C",931,931,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","tests/test_discount_engine.py","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8","6E0683E3BB763017BBDFE80054771CF50A143EE055729AAB42238F9147E44FB8",1485,1485,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","tests/test_formatter.py","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E","12AA91C78D0D5FE2342F030963D5861643CA0B1C8170C515EB6471F75CAA138E",1303,1303,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","tests/test_module_b.py","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2","D10029BDEF5F4EE71E5DBC7513404300F7A3982FB4A9FC5083ED03513EA3EAD2",835,835,false,false
"20260827T023500Z_M10_RETRY_RECOVERY_seed01","M10_RETRY_RECOVERY","tests/test_public_api.py","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5","95B0C2819D39441EC73930BB3BB1E5F15FC2DF1EE0ED3AB34DC396F1243BE6A5",864,864,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION",".gitignore","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0","221EF19002C091B3A41A4808601ACFED9B5E3DAB6BADBE8273EEBD00513FD4E0",40,40,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","calculator.py","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782","F65C5ABA6A3AA64AE189D10269732B0B92826938EE07CC460AE91D2886B7F782",593,593,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","calculator_backup.py","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F","ECB2ADD102A8B29D6CF731559D95A9E68840D4DBA7E08D2B3FFAA34CF746A68F",217,217,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","calculator_old.py","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46","A0F72056C42668F3F0D318A04C437730BBECA5EE211CD2D54A144333EFF82F46",282,282,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","config.json","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517","C61D5304D0B8B39D60DF96F583DF3988B39DF7EE001A42C863A3ED3EBE1C6517",356,356,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","discount_engine.py","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7","58107927B0AA94705DB281250D709AC0B500DF2DC168640248ECEC557140DFA7",1226,1226,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","module_a.py","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D","72B7199ED480AD3BF0DB08CC5EDFAE2D5408BBC811CDEEA47DDFA7ED8146B28D",293,293,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","module_b.py","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE","FB0BD8EDF7D00B482DEEA49FFF8B15F3BC1BBED33AB1AB05C2F96DB25DF824AE",308,308,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","module_c.py","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598","1FC7D9A3F594AFE31C2B67C3152BA5B22476E36A75ED8CCBDE491F3ABEEE8598",280,280,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","nested/formatter.py","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7","60B7360588408302496F7D265F389ADF4C6810B5FC97DFFFD756357959ACF2C7",856,856,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","overwrite-test.txt","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E","76AC19D111AFBC3FF1F03BFAAAFDF3ED3F6845D186EF81B8E1CB730276E6CE4E",26,26,false,false
"20260827T023500Z_M11_CONSTRAINT_RETENTION_seed01","M11_CONSTRAINT_RETENTION","public_api.py","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9","56E5B3D717F896F19439E1C583A33DDED4BD9C660805BCF87D56679990ECA4B9",748,748,false,false
